stage,unit_index,unit_kind,unit_label,base_label,sequence_order,theta_value,reference_energy,energy_prefix,delta_energy_from_previous,energy_full,energy_full_minus_unit,removal_penalty,parameter_count,logical_2q_count,logical_depth,unit_logical_2q_count,unit_logical_depth,energy_gain_per_2q,energy_gain_per_depth,circuit_hash,removal_circuit_hash,full_circuit_hash
adapt_vqe,1,accepted_operator_insertion,accept1:hh_termwise_ham_quadrature_term(eyeezeee),hh_termwise_ham_quadrature_term(eyeezeee),0,0.2744150412919859,0.17172880002085056,0.1707713653698853,0.0009574346509652609,0.15945132098705184,0.1623370903346229,0.0028857693475710655,1,2,1,2,1,0.00047871732548263046,0.0009574346509652609,0bb073d844516ebc,91f6645f09674102,8f6022e4bf53c172
adapt_vqe,2,accepted_operator_insertion,accept2:hh_termwise_ham_quadrature_term(eyeeeeze),hh_termwise_ham_quadrature_term(eyeeeeze),0,0.007068296349265743,0.17172880002085056,0.17060976105388856,0.0001616043159967384,0.15945132098705184,0.1594548267721554,3.5057851035524834e-06,2,4,2,2,1,8.08021579983692e-05,0.0001616043159967384,140bfa96220f1a54,d1486fd0b02b7c4c,8f6022e4bf53c172
adapt_vqe,3,accepted_operator_insertion,accept3:hh_termwise_ham_quadrature_term(zyeezeee),hh_termwise_ham_quadrature_term(zyeezeee),0,-0.02014281445910853,0.17172880002085056,0.17048760562766874,0.00012215542621982212,0.15945132098705184,0.15947327516713244,2.1954180080607788e-05,3,8,3,4,1,3.053885655495553e-05,0.00012215542621982212,e0ea13f465ed5846,88ae9085cf146310,8f6022e4bf53c172
adapt_vqe,4,accepted_operator_insertion,accept4:hh_termwise_ham_quadrature_term(zyeeeeze),hh_termwise_ham_quadrature_term(zyeeeeze),0,0.2572048965423055,0.17172880002085056,0.16731986338118485,0.00316774224648389,0.15945132098705184,0.16214528674599998,0.002693965758948147,4,12,4,4,1,0.0007919355616209725,0.00316774224648389,f2667ef764ee203d,776770590c1f6185,8f6022e4bf53c172
adapt_vqe,5,accepted_operator_insertion,accept5:hh_termwise_ham_quadrature_term(eezyeeez),hh_termwise_ham_quadrature_term(eezyeeez),0,0.2073589250575157,0.17172880002085056,0.1651832738652364,0.002136589515948445,0.15945132098705184,0.16128316619102073,0.001831845203968896,5,16,5,4,1,0.0005341473789871112,0.002136589515948445,f08bea2d8c047640,96ad45fad91b8824,8f6022e4bf53c172
adapt_vqe,6,accepted_operator_insertion,accept6:hh_termwise_ham_quadrature_term(eezyezee),hh_termwise_ham_quadrature_term(eezyezee),0,0.24672035591444103,0.17172880002085056,0.16268777689154434,0.0024954969736920574,0.15945132098705184,0.1618567355126686,0.002405414525616767,6,20,6,4,1,0.0006238742434230143,0.0024954969736920574,d1b7138268892f12,c55f4e2d15b82420,8f6022e4bf53c172
adapt_vqe,7,accepted_operator_insertion,accept7:hh_termwise_ham_quadrature_term(eeeyeeez),hh_termwise_ham_quadrature_term(eeeyeeez),0,0.0980613262245457,0.17172880002085056,0.16230726316137356,0.00038051373017078394,0.15945132098705184,0.15988862782306196,0.00043730683601012066,7,22,7,2,1,0.00019025686508539197,0.00038051373017078394,cd76547f3021cdaa,2bebd49b8035c5c7,8f6022e4bf53c172
adapt_vqe,8,accepted_operator_insertion,accept8:hh_termwise_ham_quadrature_term(eeeyezee),hh_termwise_ham_quadrature_term(eeeyezee),0,0.03514965037928375,0.17172880002085056,0.16225789010170744,4.93730596661246e-05,0.15945132098705184,0.15950164733265476,5.0326345602924594e-05,8,24,8,2,1,2.46865298330623e-05,4.93730596661246e-05,2984e1d3ef4a4ca5,baadaff914dfeead,8f6022e4bf53c172
adapt_vqe,9,accepted_operator_insertion,accept9:hh_termwise_ham_unit_term(zzeeeeee),hh_termwise_ham_unit_term(zzeeeeee),0,-0.13274985666243716,0.17172880002085056,0.16138899709063653,0.0008688930110709037,0.15945132098705184,0.159893800142831,0.00044247915577916297,9,26,9,2,1,0.00043444650553545183,0.0008688930110709037,890765a0e57b38c6,8aa3a6f18ec3a54a,8f6022e4bf53c172
adapt_vqe,10,accepted_operator_insertion,accept10:hh_termwise_ham_unit_term(eeeeezez),hh_termwise_ham_unit_term(eeeeezez),0,-0.031117340451365022,0.17172880002085056,0.16154913804949014,-0.00016014095885361068,0.15945132098705184,0.16252199676158777,0.0030706757745359303,10,28,10,2,1,-8.007047942680534e-05,-0.00016014095885361068,74d8363ca999de0a,fff71922850ce590,8f6022e4bf53c172
adapt_vqe,11,accepted_operator_insertion,accept11:hop_layer::split[1]::eeeeeeyy,hop_layer::split[1]::eeeeeeyy,0,0.09918592652861578,0.17172880002085056,0.17312911388770563,-0.01157997583821549,0.15945132098705184,0.16655400598575304,0.007102684998701203,11,30,11,2,1,-0.005789987919107745,-0.01157997583821549,7b8d1bf6a76d2254,b587ba706c3e5f12,8f6022e4bf53c172
adapt_vqe,12,accepted_operator_insertion,accept12:hh_termwise_ham_unit_term(eeeexxee),hh_termwise_ham_unit_term(eeeexxee),0,0.09125476052524377,0.17172880002085056,0.1622187316785119,0.010910382209193742,0.15945132098705184,0.1823368309678225,0.022885509980770657,12,32,12,2,1,0.005455191104596871,0.010910382209193742,b886ba8970077e0a,04f2ca684714a90c,8f6022e4bf53c172
adapt_vqe,13,accepted_operator_insertion,accept13:hh_termwise_ham_unit_term(eezzeeee),hh_termwise_ham_unit_term(eezzeeee),0,0.13583814392653623,0.17172880002085056,0.16209465946783527,0.0001240722106766179,0.15945132098705184,0.16035109149316049,0.0008997705061086492,13,34,13,2,1,6.203610533830894e-05,0.0001240722106766179,3582fdf05314a7d1,c5b493fb5ebf0daf,8f6022e4bf53c172
adapt_vqe,14,accepted_operator_insertion,accept14:hh_termwise_ham_unit_term(eeeezeze),hh_termwise_ham_unit_term(eeeezeze),0,-0.07680604045450701,0.17172880002085056,0.1683394626833834,-0.006244803215548128,0.15945132098705184,0.17691579664693408,0.01746447565988224,14,36,14,2,1,-0.003122401607774064,-0.006244803215548128,b8974660e6b9a927,8db9e7a56539a990,8f6022e4bf53c172
adapt_vqe,15,accepted_operator_insertion,"accept15:uccsd_dbl(ab:0,2->1,3)_1","uccsd_dbl(ab:0,2->1,3)_1",0,0.1523070724580597,0.17172880002085056,0.16776769647687992,0.0005717662065034823,0.15945132098705184,0.15995617618919267,0.0005048552021408304,15,42,15,6,1,9.529436775058038e-05,0.0005717662065034823,dd5bba61d0ee0b1b,b9249f1d7f8df733,8f6022e4bf53c172
adapt_vqe,16,accepted_operator_insertion,accept16:hh_termwise_ham_unit_term(eeeeyyee),hh_termwise_ham_unit_term(eeeeyyee),0,-0.026618991619808324,0.17172880002085056,0.17729226160501596,-0.009524565128136042,0.15945132098705184,0.16154243116127137,0.002091110174219535,16,44,16,2,1,-0.004762282564068021,-0.009524565128136042,2a9adfdccc7079c0,05879448fa61bce6,8f6022e4bf53c172
adapt_vqe,17,accepted_operator_insertion,accept17:onsite_layer::split[0]::eeeezeze,onsite_layer::split[0]::eeeezeze,0,0.13125158142452045,0.17172880002085056,0.16788674795542385,0.009405513649592107,0.15945132098705184,0.2078688220627728,0.04841750107572096,17,46,17,2,1,0.004702756824796053,0.009405513649592107,00e35de626233700,c5ed6a820d702db7,8f6022e4bf53c172
adapt_vqe,18,accepted_operator_insertion,accept18:paop_full:paop_dbl(site=0)::split[1]::eeeeezez,paop_full:paop_dbl(site=0)::split[1]::eeeeezez,0,0.01840090044780629,0.17172880002085056,0.16935134875819816,-0.0014646008027743018,0.15945132098705184,0.15947030220769104,1.89812206392026e-05,18,48,18,2,1,-0.0007323004013871509,-0.0014646008027743018,73e7144c41b7fc83,cbdc15c20231104b,8f6022e4bf53c172
adapt_vqe,19,accepted_operator_insertion,accept19:paop_lf_full:paop_dbl_x(site=0->phonon=1)::split[2]::exeeezez,paop_lf_full:paop_dbl_x(site=0->phonon=1)::split[2]::exeeezez,0,0.02864332175477291,0.17172880002085056,0.1691683292029229,0.00018301955527524894,0.15945132098705184,0.15964356698383447,0.0001922459967826362,19,52,19,4,1,4.5754888818812234e-05,0.00018301955527524894,6e236881fcc6fe71,5dfe0cd55433dd69,8f6022e4bf53c172
